-1.0098383617685174,0.42680485861197837,0.08194470646662391,0,-0,0,0.061648,0.062625,0.021146
-1.0098383617685174,0.4268048586119785,0.10674149465551419,0,-0,0,0.032716,0.033422,0.028448
-1.0098383617685174,0.4268048586119785,0.01438836652301984,0,-0,0,0.032716,0.033422,0.028448
-1.0098383617685174,0.4268048586119786,0.060484670094283224,0,-0,0,0.079535,0.080567,0.021774
-0.9506165945646516,0.32372884571784777,0.04650000110268593,0,-0,0,0.069614,0.069427,0.093
-1.0798262443428548,0.23982415535863738,0.04650000110268593,0,-0,0,0.069614,0.069427,0.093
1.0934534700195555,0.04954191324086114,0.04050000011920929,0,-0,0,0.070634,0.075902,0.081
1.0811426682640577,0.00528290867805481,0.04050000011920929,0,-0,0,0.070634,0.075902,0.081
1.0499616001480505,-0.3009771901843684,0.04050000011920929,0,-0,0,0.077818,0.075889,0.081
1.0655815505996795,-0.2360121404245616,0.060484670094283224,0,-0,0,0.066859,0.064941,0.021774
1.0655815505996789,-0.23601214042456142,0.01438836652301984,0,-0,0,0.02788,0.026567,0.028448
1.0655815505996789,-0.23601214042456142,0.10674149465551419,0,-0,0,0.02788,0.026567,0.028448
1.065581550599679,-0.23601214042456167,0.08194470646662391,0,-0,0,0.05206,0.050244,0.021146
1.065581550599679,-0.23601214042456164,0.039024633721942543,0,-0,0,0.086767,0.083741,0.021146
-0.710176066905607,-0.8324749172633613,0.0075,0,-0,0,0.104066,0.109394,0.015
-0.6169073216741593,-0.8758115644243014,0.0075,0,-0,0,0.095304,0.099447,0.015
0.4181609409188004,0.6813971785833204,0.08317471020979325,0,-0,0,0.100717,0.103584,0.048664
-0.12421763917666113,-1.0856777784798055,0.055,0,-0,0,0.155557,0.120143,0.11
-1.0731511851199276,-0.10065800993897414,0.0625,0,-0,0,0.137845,0.175824,0.125
-0.877810674082711,-0.5126771395299277,0.07860276172890002,0,-0,0,0.117978,0.08741,0.157206
-0.8293558915915489,-0.6817553293431153,0.09663274139165878,0,-0,0,0.136873,0.146375,0.193265
-0.9380431494873211,0.5339535921812057,0.02080607467571231,0,-0,0,0.084007,0.101693,0.041612
-0.7680538271718864,0.6492847830477473,0.008592643775045872,0,-0,0,0.052862,0.023323,0.017185
-0.5808474729379101,0.690288711019427,0.008592643775045872,0,-0,0,0.052862,0.023323,0.017185
0.6125958912413827,-0.2493784442144442,0.04050000011920929,0,-0,0,0.047638,0.047638,0.081
0.5898867519243955,-0.28860807124425925,0.04050000011920929,0,-0,0,0.047638,0.047638,0.081
-0.6196867749285331,0.6255231292760615,0.033748881955477456,0,-0,0,0.140536,0.025887,0.067498
-0.6988058040266629,0.7268915837611629,0.033748881955477456,0,-0,0,0.140536,0.025887,0.067498
1.092394005018444,0.09515059575005509,0.03295300046597378,0,-0,0,0.032752,0.047432,0.065906
1.1113725040439788,-0.021446075765413096,0.03295300046597378,0,-0,0,0.018768,0.046415,0.065906
1.1017225285052412,-0.10777979291279148,0.03295300046597378,0,-0,0,0.033989,0.047203,0.065906
-0.4606932876128097,0.9658275831179824,0.10644004899273243,0,-0,0,0.045502,0.111622,0.104835
-0.044884720888276,1.0672535947643496,0.10644004899273239,0,-0,0,0.045502,0.111622,0.104835
-0.10674684160195064,1.0521638892829028,0.11137227800531932,0,-0,0,0.130365,0.132322,0.222719
-0.4081062646986609,0.9786548594004121,0.11137227799988308,0,-0,0,0.111815,0.127797,0.222719
-0.26206410237549327,1.0142781610815244,0.1064400489963144,0,-0,0,0.232412,0.157214,0.104835
0.4807400387032314,0.3100252238612338,0.11588459423530872,0,-0,0,0.085778,0.081083,0.059199
0.48349169672944425,0.30917311442903933,0.04364243343818958,0,-0,0,0.158752,0.158752,0.085285
0.46992708238014463,-0.9044109203334025,0.05,0,-0,0,0.070685,0.070685,0.1
0.602547112299817,-0.9324075283690267,0.05,0,-0,0,0.065956,0.065956,0.1
